player_id,name_first,name_last,hand,dob,ioc,height
201696,Laura,Siegemund,R,19880304.0,GER,168.0
201709,Yulia,Putintseva,R,19950107.0,KAZ,163.0
202421,Alison,Van Uytvanck,R,19940326.0,BEL,173.0
202429,Camila,Giorgi,R,19911230.0,ITA,168.0
202434,Aleksandra,Krunic,R,19930315.0,SRB,163.0
202453,Saisai,Zheng,R,19940205.0,CHN,170.0
202460,Ons,Jabeur,R,19940828.0,TUN,167.0
202468,Jessica,Pegula,R,19940224.0,USA,170.0
202492,Qiang,Wang,R,19920114.0,CHN,172.0
202494,Elina,Svitolina,R,19940912.0,UKR,174.0
202499,Donna,Vekic,R,19960628.0,CRO,179.0
202505,Belinda,Bencic,R,19970310.0,SUI,175.0
202506,Margarita,Gasparyan,R,19940901.0,RUS,183.0
202536,Ana,Bogdan,R,19921125.0,ROU,171.0
202580,Federica,Di Sarra,R,19900516.0,ITA,
202600,Viktoriya,Tomova,R,19950225.0,BUL,170.0
202662,Camilla,Rosatello,R,19950528.0,ITA,
202663,Magda,Linette,R,19920212.0,POL,171.0
202671,Cristina Andreea,Mitu,R,19910922.0,ROU,175.0
202684,Lin,Zhu,R,19940128.0,CHN,173.0
203288,Jia Jing,Lu,R,19891118.0,CHN,173.0
203354,Martina,Trevisan,L,19931103.0,ITA,160.0
203379,Marina,Melnikova,R,19890205.0,RUS,173.0
203389,Danielle,Collins,R,19931213.0,USA,178.0
203462,Kateryna,Baindl,R,19940220.0,UKR,175.0
203463,Nuria,Parrizas Diaz,R,19910715.0,ESP,167.0
203475,Carol,Zhao,R,19950620.0,CAN,165.0
203500,Sachia,Vickery,R,19950511.0,USA,162.0
203501,Taylor,Townsend,L,19960416.0,USA,170.0
203513,Robin,Anderson,R,19930412.0,USA,160.0
203514,Katarzyna,Kawa,R,19921117.0,POL,178.0
203530,Viktorija,Golubic,R,19921016.0,SUI,169.0
203533,Anna Karolina,Schmiedlova,R,19940913.0,SVK,176.0
203564,Chloe,Paquet,R,19940701.0,FRA,179.0
203575,Danka,Kovinic,R,19941118.0,MNE,169.0
203578,Fangzhou,Liu,R,19951212.0,CHN,180.0
204294,Su Jeong,Jang,R,19950313.0,KOR,
204411,Storm,Hunter,L,19940811.0,AUS,166.0
204419,Ana Sofia,Sanchez,L,19940413.0,MEX,
204420,Marcela,Zacarias,R,19940326.0,MEX,
204427,Sara,Sorribes Tormo,R,19961008.0,ESP,176.0
204431,Anna Lena,Friedsam,R,19940201.0,GER,
205892,Giuliana,Olmos,R,19930304.0,MEX,170.0
205925,Aliaksandra,Sasnovich,R,19940322.0,BLR,174.0
206007,Laura,Pigossi,R,19940802.0,BRA,164.0
206037,Daniela,Seguel,U,19921115.0,CHI,171.0
206124,Tereza,Martincova,R,19941024.0,CZE,178.0
206219,Oceane,Dodin,R,19961024.0,FRA,
206242,Beatriz,Haddad Maia,L,19960530.0,BRA,185.0
206252,Barbora,Krejcikova,R,19951218.0,CZE,178.0
206289,Maria,Sakkari,R,19950725.0,GRE,172.0
206292,Astra,Sharma,R,19950911.0,AUS,178.0
206294,Yue,Yuan,R,19980925.0,CHN,184.0
206345,Victoria,Bosio,R,19941003.0,ARG,
206363,Anna,Danilina,R,19950820.0,KAZ,
206368,Veronika,Kudermetova,R,19970424.0,RUS,175.0
206374,Yafan,Wang,R,19940430.0,CHN,170.0
206408,Nadia,Podoroska,R,19970210.0,ARG,170.0
206417,Leolia,Jeanjean,R,19950814.0,FRA,
206420,Ekaterina,Alexandrova,R,19941115.0,RUS,175.0
206430,Carolina,Alves,U,19960423.0,BRA,
210303,Kathinka,Von Deichmann,R,19940516.0,LIE,176.0
210337,Natalija,Stevanovic,R,19940725.0,SRB,
210705,Irina,Bara,R,19950318.0,ROU,
210722,Elise,Mertens,R,19951117.0,BEL,179.0
210886,Mayar,Sherif,R,19960505.0,EGY,180.0
211063,Valeriya,Strakhova,R,19950609.0,UKR,
211095,Bernarda,Pera,L,19941203.0,USA,175.0
211107,Katie,Boulter,R,19960801.0,GBR,180.0
211148,Jasmine,Paolini,R,19960104.0,ITA,160.0
211260,Marie,Benoit,L,19950316.0,BEL,
211269,Eudice Wong,Chong,U,19960422.0,HKG,
211279,Harriet,Dart,R,19960728.0,GBR,175.0
211316,Jessika,Ponchet,R,19960926.0,FRA,
211337,Tamara,Korpatsch,R,19950512.0,GER,170.0
211342,Gabriela,Lee,L,19950823.0,ROU,
211411,Nina,Stojanovic,R,19960730.0,SRB,176.0
211533,Jelena,Ostapenko,R,19970608.0,LAT,177.0
211539,Fiona,Ferro,R,19970312.0,FRA,170.0
211635,Louisa,Chirico,R,19960516.0,USA,175.0
211651,Paula,Badosa,R,19971115.0,ESP,180.0
211684,Magdalena,Frech,R,19971215.0,POL,171.0
211685,Rebecca,Sramkova,R,19961019.0,SVK,
211701,Katerina,Siniakova,R,19960510.0,CZE,174.0
211702,Nao,Hibino,R,19941128.0,JPN,163.0
211713,Jaqueline,Cristian,R,19980605.0,ROU,180.0
211765,Emina,Bektas,R,19930330.0,USA,
211768,Naomi,Osaka,R,19971016.0,JPN,180.0
211814,Julia,Grabher,R,19960702.0,AUT,170.0
211817,Elena Gabriela,Ruse,R,19971106.0,ROU,
211843,Anhelina,Kalinina,R,19970207.0,UKR,179.0
211846,Kyoka,Okamura,R,19951006.0,JPN,
211874,Victoria,Rodriguez,U,19950422.0,MEX,170.0
211880,Priscilla,Hon,R,19980510.0,AUS,171.0
211920,Martina,Capurro Taborda,L,19971204.0,ARG,
213525,Jil,Teichmann,L,19970715.0,SUI,170.0
213544,Jana,Fett,R,19961102.0,CRO,168.0
213550,Sofia,Kenin,R,19981114.0,USA,170.0
213576,Iryna,Shymanovich,R,19970630.0,BLR,
213583,Tatjana,Maria,R,19870808.0,GER,172.0
213631,Marie,Bouzkova,R,19980721.0,CZE,180.0
213646,Dalma,Galfi,R,19980813.0,HUN,178.0
213706,Irene,Burillo Escorihuela,R,19970723.0,ESP,
213710,Cristina,Bucsa,R,19980101.0,ESP,
213779,Raluka,Serban,R,19970617.0,CYP,
213821,Wushuang,Zheng,U,19981129.0,CHN,
213849,Nicole,Fossa Huergo,U,19950526.0,ITA,
213887,Renata,Zarazua,R,19970930.0,MEX,
213889,Greet,Minnen,R,19970814.0,BEL,
213908,Yuriko,Miyazaki,R,19951111.0,GBR,165.0
214032,Chiraz,Bechri,R,19980723.0,TUN,
214040,Kimberly,Birrell,R,19980429.0,AUS,170.0
214060,Yuliana,Monroy,U,19980920.0,COL,
214082,Daria,Kasatkina,R,19970507.0,RUS,170.0
214096,Karolina,Muchova,R,19960821.0,CZE,178.0
214119,Rebeka,Masarova,R,19990806.0,ESP,186.0
214149,Viktoria,Hruncakova,R,19980511.0,SVK,
214236,Angela,Fita Boluda,U,19990712.0,ESP,
214262,Ena,Shibahara,R,19980212.0,JPN,170.0
214386,Xinyu,Gao,R,19971121.0,CHN,
214388,Anna,Bondar,R,19970527.0,HUN,
214452,Caroline,Dolehide,R,19980905.0,USA,178.0
214459,Lucia,Bronzetti,R,19981210.0,ITA,
214461,Tamara,Zidansek,R,19971226.0,SLO,168.0
214480,Miriam Bianca,Bulgaru,R,19981008.0,ROU,
214507,Berfu,Cengiz,R,19991018.0,TUR,
214521,Lea,Boskovic,R,19990922.0,CRO,
214541,Fanny,Stollar,R,19981112.0,HUN,172.0
214544,Aryna,Sabalenka,R,19980505.0,BLR,182.0
214593,Lucrezia,Stefanini,R,19980515.0,ITA,
214604,Maria Lourdes,Carle,R,20000210.0,ARG,
214643,Liudmila,Samsonova,R,19981111.0,RUS,180.0
214646,Xiaodi,You,U,19960512.0,CHN,
214782,Fernanda,Contreras Gomez,R,19971008.0,MEX,
214839,Jodie,Burrage,R,19990528.0,GBR,
214906,Claire,Liu,R,20000525.0,USA,170.0
214935,Malene,Helgo,U,19990826.0,NOR,
214939,Anna,Kalinskaya,R,19981202.0,RUS,175.0
214954,Marketa,Vondrousova,L,19990628.0,CZE,173.0
214981,Elena,Rybakina,R,19990617.0,KAZ,184.0
215018,Destanee,Aiava,R,20000510.0,AUS,175.0
215020,Anna,Blinkova,R,19980910.0,RUS,179.0
215035,Dayana,Yastremska,R,20000515.0,UKR,175.0
215037,Kayla,Day,L,19990928.0,USA,173.0
215138,Lulu,Sun,L,20010414.0,NZL,
215151,Lina,Glushko,U,20000112.0,ISR,
215219,Kaja,Juvan,R,20001125.0,SLO,170.0
215290,Katarina,Zavatska,R,20000205.0,UKR,173.0
215306,Emiliana,Arango,R,20001128.0,COL,
215314,En Shuo,Liang,U,20001002.0,TPE,
215337,Olga,Danilovic,L,20010123.0,SRB,
215370,Bianca,Andreescu,R,20000616.0,CAN,170.0
215372,Ksenia,Laskutova,R,19960829.0,RUS,
215431,Emily,Appleton,R,19990901.0,GBR,
215453,Marina,Bassols Ribera,R,19991213.0,ESP,165.0
215480,Suzan,Lamens,R,19990705.0,NED,
215566,Gergana,Topalova,R,20000222.0,BUL,
215571,Guiomar,Maristany Zuleta De Reales,U,19990219.0,ESP,
215572,Nuria,Brancaccio,R,20000624.0,ITA,
215613,Emma,Navarro,R,20010518.0,USA,
215614,Mei,Yamaguchi,U,19990614.0,JPN,152.0
215713,Anastasia,Potapova,R,20010330.0,RUS,175.0
215785,Camila,Osorio,R,20011222.0,COL,162.0
215806,Alice,Robbe,U,20000510.0,FRA,
215872,Kamilla,Rakhimova,R,20010828.0,RUS,
215898,Jule,Niemeier,R,19990812.0,GER,178.0
215899,Simona,Waltert,R,20001213.0,SUI,
215910,Panna,Udvardy,R,19980928.0,HUN,170.0
215936,Francesca,Jones,R,20000919.0,GBR,
215946,Ye Xin,Ma,U,19990610.0,CHN,
215983,Ann,Li,R,20000626.0,USA,170.0
215988,Mai,Hontama,R,19990830.0,JPN,
215996,Arianne,Hartono,R,19960421.0,NED,
216016,Xiyu,Wang,L,20010328.0,CHN,
216055,Francisca,Jorge,U,20000421.0,POR,
216062,Meiling,Wang,U,20000222.0,CHN,
216081,Maja,Chwalinska,L,20011011.0,POL,
216083,Caty,Mcnally,R,20011120.0,USA,
216097,Elizabeth,Mandlik,R,20010519.0,USA,
216133,Xin Yu,Wang,R,20010926.0,CHN,182.0
216146,Marta,Kostyuk,R,20020628.0,UKR,175.0
216153,Amanda,Anisimova,R,20010831.0,USA,180.0
216213,Sohyun,Park,U,20020702.0,KOR,
216262,Clara,Burel,R,20010324.0,FRA,176.0
216265,Olivia,Gadecki,R,20020424.0,AUS,
216347,Iga,Swiatek,R,20010531.0,POL,176.0
216566,Mananchaya,Sawangkaew,R,20020710.0,THA,
216587,Hong Yi Cody,Wong,U,20020314.0,HKG,
219875,Varvara,Gracheva,R,20000802.0,FRA,
219917,Alycia,Parks,R,20001231.0,USA,185.0
220309,Zeynep,Sonmez,R,20020430.0,TUR,
220332,Eva,Lys,R,20020112.0,GER,165.0
220348,Diane,Parry,R,20020901.0,FRA,170.0
220367,Leylah,Fernandez,L,20020906.0,CAN,168.0
220416,Moyuka,Uchijima,R,20010811.0,JPN,171.0
220432,Dayeon,Back,U,20020124.0,KOR,
220435,Anastasia,Zakharova,R,20020118.0,RUS,
220440,Alexa,Noel,R,20020906.0,USA,168.0
220446,Jazmin,Ortenzi,R,20011120.0,ARG,
220454,Yeon Woo,Ku,U,20030315.0,KOR,
220465,Katie,Volynets,R,20011231.0,USA,
220520,Mccartney,Kessler,R,19990708.0,USA,
220548,Peyton,Stearns,R,20011008.0,USA,
220589,Elina,Avanesyan,R,20020917.0,ARM,
220597,Thasaporn,Naklo,R,20010820.0,THA,
220662,Veronika,Erjavec,R,19991230.0,SLO,
220699,Julia,Riera,R,20020529.0,ARG,
220704,Clara,Tauson,R,20021221.0,DEN,182.0
220714,Elisabetta,Cocciaretto,R,20010125.0,ITA,
220722,Elvina,Kalieva,R,20030727.0,USA,
220733,Carole,Monnet,L,20011201.0,FRA,
220742,Leyre,Romero Gormaz,L,20020406.0,ESP,
220750,Daria,Snigur,R,20020327.0,UKR,
220770,Eva,Vedder,R,19991123.0,NED,
221004,Amarissa Kiara,Toth,U,20030210.0,HUN,
221012,Qinwen,Zheng,R,20021008.0,CHN,
221024,Hailey,Baptiste,R,20011103.0,USA,
221039,Elsa,Jacquemot,R,20030503.0,FRA,
221054,Emma,Raducanu,R,20021113.0,GBR,175.0
221073,Anastasia,Tikhonova,R,20010121.0,RUS,
221096,Sijia,Wei,R,20031205.0,CHN,
221103,Coco,Gauff,R,20040313.0,USA,175.0
221187,Priska Madelyn,Nugroho,R,20030529.0,INA,
221236,Polina,Kudermetova,R,20030604.0,RUS,
221237,Maria,Timofeeva,R,20031118.0,RUS,
221247,Ekaterina,Makarova,R,19960215.0,RUS,
221257,Sinja,Kraus,R,20020429.0,AUT,
221333,Solana,Sierra,R,20040617.0,ARG,
221354,Lisa,Pigato,R,20030621.0,ITA,
221407,Oksana,Selekhmeteva,L,20030113.0,RUS,
221434,Aliona,Falei,U,20040329.0,BLR,
221512,Katrina,Scott,R,20040611.0,USA,180.0
221905,Robin,Montgomery,L,20040905.0,USA,
221909,Ashlyn,Krueger,R,20040507.0,USA,185.0
221911,Selena,Janicijevic,R,20020723.0,FRA,183.0
221945,Amelia,Rajecki,R,20020603.0,GBR,
221985,Darja,Semenistaja,L,20020916.0,LAT,
222045,Antonia,Ruzic,R,20030120.0,CRO,
222080,Hina,Inoue,R,20030601.0,USA,
222233,Marina,Stakusic,R,20041127.0,CAN,
222258,Linda,Fruhvirtova,R,20050501.0,CZE,
222259,Natalia,Szabanin,L,20031011.0,HUN,
222290,Lanlana,Tararudee,R,20040707.0,THA,
222296,Zhuoxuan,Bai,R,20021116.0,CHN,
222328,Linda,Noskova,R,20041117.0,CZE,
222506,Anastasiya,Soboleva,U,20040423.0,UKR,
222559,Han,Shi,R,20050530.0,CHN,
222601,Jessica,Bouzas Maneiro,R,20020924.0,ESP,
222661,Sonay,Kartal,R,20011028.0,GBR,
222667,Monique,Barry,L,20020621.0,NZL,
222866,Katherine,Hui,R,20050129.0,USA,
222919,Julia,Avdeeva,R,20020706.0,RUS,
222965,Erika,Andreeva,R,20040624.0,RUS,
222966,Dominika,Salkova,R,20040628.0,CZE,
223087,Tara,Wurth,R,20020930.0,CRO,
223194,Taylah,Preston,R,20051027.0,AUS,
223253,Alexandra,Eala,L,20050523.0,PHI,173.0
223286,Victoria,Jimenez Kasintseva,L,20050809.0,AND,
223308,Ela Nala,Milic,U,20060101.0,SLO,
223321,Sofia,Costoulas,U,20050402.0,BEL,
223323,Barbora,Palicova,R,20040311.0,CZE,
223331,Anca Alexia,Todoni,R,20041010.0,ROU,
223333,Noma,Noha Akugue,L,20031202.0,GER,170.0
223410,Georgia,Pedone,R,20040831.0,ITA,
223670,Diana,Shnaider,L,20040402.0,RUS,
223671,Aya,El Aouni,U,20050706.0,MAR,
230870,Ella,Seidel,R,20050214.0,GER,
232447,Celine,Naef,R,20050625.0,SUI,
233741,Maya,Joint,R,20060416.0,AUS,
234222,Liv,Hovde,U,20051025.0,USA,
236955,Tatiana,Prozorova,U,20031010.0,RUS,
236956,Yasmine,Kabbaj,U,20040115.0,MAR,
236957,Lola,Radivojevic,U,20050102.0,SRB,
236958,Julia,Caffarena,U,20060204.0,ARG,
236972,Luisina,Giovannini,U,20061108.0,ARG,
238064,Clervie,Ngounoue,R,20060719.0,USA,
239156,Lucija,Ciric Bagaric,R,20040109.0,CRO,
239383,Sara,Bejlek,L,20060131.0,CZE,
239389,Elena,Pridankina,R,20050830.0,RUS,
239392,Mia,Ristic,U,20060517.0,SRB,
243420,Hanne,Vandewinkel,U,20040521.0,BEL,
246476,Mariana Isabel,Higuita Barraza,U,20070614.0,COL,
252499,Alina,Korneeva,U,20070623.0,RUS,
252587,Xinxin,Yao,L,20031020.0,CHN,
256684,Aoi,Ito,U,20040521.0,JPN,
259104,Brenda,Fruhvirtova,R,20070402.0,CZE,
259753,Malak,El Allami,U,20060728.0,MAR,
259799,Mirra,Andreeva,R,20070429.0,RUS,
259857,Akasha,Urhobo,R,20070119.0,USA,
259967,Sayaka,Ishii,U,20050831.0,JPN,
260170,Sara,Saito,R,20061003.0,JPN,
260300,Iva,Jovic,R,20071206.0,USA,
260510,Vittoria,Paganetti,U,,ITA,
260672,Johanne Christine,Svendsen,R,20040515.0,DEN,
260761,Renata,Jamrichova,U,20070620.0,SVK,
260847,Julia,Stusek,R,20080623.0,GER,
260848,Valentina,Mediorreal Arias,U,,COL,
260913,Yufei,Ren,R,20060411.0,CHN,
261963,Mika,Stojsavljevic,R,20081215.0,GBR,
263857,Yuliia,Starodubtseva,R,20000217.0,UKR,
266671,Laura,Samson,R,20080310.0,CZE,
